RewardMagnitude,Time,R29_20130227_0_SAL,R34_20130301_0_SAL,R52_20130911_0_SAL,R54_20140619_0_SAL,R56_20140619_0_SAL,R57_20140618_0_SAL,R58_20140620_0_SAL,R69_20141211_0_SAL,R72_20141212_0_SAL,R29_20130227_1_SAL,R32_20130301_1_SAL,R34_20130301_1_SAL,R52_20130911_1_SAL,R54_20140619_1_SAL,R55_20140617_1_SAL,R57_20140618_1_SAL,R69_20141211_1_SAL,R72_20141212_1_SAL,R29_20130301_0_LY,R34_20130227_0_LY,R52_20130913_0_LY,R54_20140617_0_LY,R56_20140617_0_LY,R57_20140620_0_LY,R58_20140618_0_LY,R69_20141209_0_LY,R72_20141210_0_LY,R29_20130301_1_LY,R32_20130227_1_LY,R34_20130227_1_LY,R52_20130913_1_LY,R54_20140617_1_LY,R55_20140619_1_LY,R57_20140620_1_LY,R69_20141209_1_LY,R72_20141210_1_LY
2,1.7,-0.079788799,-0.011525108,0.051078473,-0.021482768,-0.012724961,-0.070123137,0.011825278,0.043508354,0.02332468,0.008867654,-0.01706384,-0.072546893,0.394936468,-0.10786354,-0.184637486,0.014021578,0.001824372,-0.035162199,-0.031098347,-0.152747164,-0.034858028,0.047961178,-0.02982951,-0.089757251,-0.14555866,-0.162867179,-0.185952431,0.015750394,-0.066985635,-0.135767284,-0.041242187,0.003942288,-0.278597898,0.035263082,-0.001493957,-0.208717136
2,1.8,-0.060708067,0.017300312,0.039752229,-5.12E-06,-0.016778497,-0.070033377,0.021388422,0.02015586,0.038943093,0.029302172,-0.028355917,-0.04017697,0.411771049,-0.101484506,-0.187026132,0.009566283,-0.011667402,-0.031043959,-0.048153213,-0.1199851,-0.038944212,0.050014834,-0.012890555,-0.089458041,-0.143746579,-0.160351723,-0.188293338,-0.005074621,-0.047545186,-0.105553493,-0.053278712,-0.019611587,-0.259013489,0.028732304,-0.014744631,-0.185101949
2,1.9,-0.056913001,0.01623707,0.053531111,-0.001381606,-0.012675239,-0.064235286,0.022692976,-0.011054943,0.022443779,0.038553309,-0.035604444,-0.022053426,0.41670859,-0.100388275,-0.193158796,0.007353936,-0.017427804,-0.043757715,-0.07998811,-0.142102801,-0.055995744,0.034322117,-0.014879992,-0.078894493,-0.165366545,-0.142796393,-0.181629549,-0.01992107,-0.037370084,-0.129254896,-0.044921618,-0.037434867,-0.26767329,0.032845153,0.004541348,-0.162050627
2,2,-0.043168189,0.052094662,0.075510053,-0.013639223,-0.008471992,-0.085054363,-0.015711778,-0.0075588,0.024156418,0.038716334,-0.04259859,0.03583232,0.42319502,-0.099100291,-0.171886243,1.25E-05,-0.001668889,-0.042233378,-0.100494859,-0.167246849,-0.053919561,0.035150418,-0.029887176,-0.071614008,-0.157913458,-0.115648898,-0.183686692,-0.043977975,-0.037156889,-0.141312858,-0.044182704,-0.024370123,-0.281609572,0.019697278,0.007001094,-0.17194182
2,2.1,-0.04536081,0.029031629,0.060768197,-0.021480408,-0.019900765,-0.095428809,-0.019687827,-0.039789156,0.054540492,0.04327207,-0.018321118,0.025981208,0.397502771,-0.110198308,-0.186816977,0.015175933,0.005717432,-0.013972845,-0.103461314,-0.175429958,-0.079282028,0.044798217,-0.038951745,-0.078027201,-0.145140741,-0.104190959,-0.186113883,-0.057770357,-0.048454053,-0.163865016,-0.049509553,-0.005079502,-0.28003835,0.008862503,0.014079183,-0.181240496
2,2.2,-0.061691364,0.006216182,0.057988054,-0.040556726,-0.045031001,-0.082925654,-0.030133426,-0.011601691,0.055143424,0.054653196,-0.002264854,0.021455411,0.415671391,-0.097685672,-0.219233092,0.003016927,0.034814941,-0.031035838,-0.104566713,-0.185693768,-0.082963371,0.053480796,-0.042158657,-0.059381987,-0.134872431,-0.119317921,-0.193665157,-0.063486571,-0.059968559,-0.182331258,-0.049494062,-0.00443109,-0.271421694,-0.007878053,-0.00043524,-0.199361405
2,2.3,-0.052389333,0.017825589,0.053833726,-0.078393002,-0.034320877,-0.071542772,-0.040326232,-0.017826762,0.088745823,0.069619187,0.021780712,0.042585128,0.387638687,-0.108988384,-0.22017685,0.007918517,0.065137107,0.011107994,-0.114325288,-0.196236733,-0.070190769,0.050270481,-0.044263599,-0.07080867,-0.121328312,-0.121402707,-0.208310907,-0.081916047,-0.095926095,-0.189072461,-0.033643433,0.007207444,-0.275293355,-0.016395255,0.007137817,-0.223125889
2,2.4,-0.051014475,0.039804171,0.038530958,-0.080150967,-0.046835786,-0.056285537,-0.04280026,-0.055766621,0.101130516,0.074038331,0.040044787,0.055378022,0.374387147,-0.102281983,-0.21848204,0.001649721,0.060272049,0.040276424,-0.096247041,-0.183000331,-0.036781058,0.052848284,-0.056261304,-0.069200851,-0.130698797,-0.131022607,-0.230721902,-0.079109772,-0.107486412,-0.168223301,-0.062798382,-0.018060541,-0.227696742,-0.023270786,-0.001031633,-0.251241418
2,2.5,-0.082101023,0.05942931,0.033405571,-0.084505708,-0.053807021,-0.051713584,-0.041689215,-0.061592298,0.086947904,0.036744349,0.052143902,0.050553774,0.324522263,-0.122525068,-0.223108548,0.000585927,0.056595633,0.038871082,-0.075119907,-0.189903279,-0.030463233,0.048994738,-0.059407765,-0.065272564,-0.137011279,-0.136776823,-0.215142787,-0.080525695,-0.11564042,-0.172734849,-0.07784681,-0.034829986,-0.210623965,-0.017809591,0.006801264,-0.25188542
2,2.6,-0.064228478,0.108369811,0.056628863,-0.073042245,-0.050614644,-0.029735718,-0.060008653,-0.048882066,0.058977,0.048494373,0.070043564,0.075280992,0.299411785,-0.088359292,-0.184874392,0.026665857,0.053469755,0.017579258,-0.064567601,-0.200710794,-0.039276191,0.042636204,-0.059824636,-0.059460311,-0.139503787,-0.100978537,-0.211080999,-0.0687423,-0.111395096,-0.174545385,-0.083654862,-0.055302243,-0.182386257,-0.028695256,0.010951476,-0.247314709
2,2.7,-0.031766622,0.132391823,0.061901653,-0.076589358,-0.045075759,-0.02017897,-0.035096489,-0.101365845,0.032856024,0.071070192,0.065498721,0.084998657,0.227417155,-0.100136607,-0.162046834,0.055072904,0.028884359,0.021308209,-0.044108964,-0.238539876,-0.03664485,0.023572557,-0.051639698,-0.079497809,-0.105782606,-0.081570832,-0.211272048,-0.048357865,-0.109567942,-0.177702015,-0.092727257,-0.067598582,-0.135915008,-0.026714329,0.005990174,-0.233600305
2,2.8,-0.053339129,0.119926065,0.080104177,-0.052274239,-0.062393005,-0.026377323,-0.006908998,-0.11612655,-0.001174538,0.02889016,0.069673162,0.072803895,0.182916048,-0.102649363,-0.133992337,0.055884358,0.014468961,-0.006885865,-0.029412915,-0.269020551,-0.038995973,0.003672652,-0.045664076,-0.070835365,-0.101825134,-0.077701875,-0.189852109,-0.046426786,-0.096486905,-0.193613104,-0.110395248,-0.0996032,-0.149640798,-0.007902735,0.004708321,-0.225273557
2,2.9,-0.096079621,0.108321544,0.062481474,-0.04242544,-0.052137163,-0.028966079,0.03862787,-0.12316339,-0.007439381,-0.018389841,0.071157463,0.056714648,0.106117354,-0.119796386,-0.085367051,0.056813811,0.011744854,-0.021233909,-0.03002927,-0.099607672,-0.064681518,0.002819396,-0.030783826,-0.082103155,-0.074412731,-0.102137466,-0.18506848,-0.050588362,-0.092934513,-0.106615998,-0.1237096,-0.081605352,-0.145103844,-0.011211873,0.002682227,-0.22529155
2,3,-0.108541778,0.061841894,0.050977535,-0.044993135,-0.047734118,-0.026183872,0.059711888,-0.138063206,-0.01006671,-0.01302404,0.068823231,0.035562343,0.086094256,-0.091735689,-0.072258699,0.051012674,0.004093271,-0.02316332,-0.02325768,-0.083639622,-0.067824942,0.020890556,-0.021242265,-0.091313589,-0.072625543,-0.113402955,-0.188314765,-0.027759878,-0.085208134,-0.0901204,-0.120240236,-0.064166387,-0.163659304,-0.032606515,-0.014831533,-0.233394993
2,3.1,-0.126239396,0.013451569,0.038647984,-0.043613678,-0.040520101,-0.025661469,0.061975488,-0.160035873,-0.002542894,-0.03304825,0.04461797,0.029119923,0.093918986,-0.086164594,-0.08515088,0.0423111,-0.007758388,0.01236463,-0.043277514,-0.124482206,-0.061952351,0.021052801,-0.025309297,-0.094244662,-0.092988304,-0.104760588,-0.185888482,-0.047734291,-0.082549044,-0.107463365,-0.130938778,-0.060594591,-0.1970078,-0.035021899,-0.020575891,-0.230724255
2,3.2,-0.147385827,-0.036982573,0.033523089,-0.021002722,-0.047052167,-0.028823643,0.046055186,-0.165581922,0.015653453,-0.05934179,0.033541659,-0.000950792,0.1164384,-0.098672395,-0.053757797,0.011559688,-0.034387272,0.017986557,-0.034962623,-0.120491019,-0.074937945,0.019661889,-0.024146698,-0.103510993,-0.140305956,-0.131283535,-0.178452878,-0.045120317,-0.065891126,-0.110430087,-0.131379197,-0.055356941,-0.198486417,-0.049543843,-0.015077231,-0.236498225
2,3.3,-0.146418566,-0.071642106,0.014243189,-0.005690153,-0.037470949,-0.061942426,0.026634875,-0.179762349,0.014564515,-0.044674432,0.009806961,-0.009806778,0.114112099,-0.087495963,-0.041112492,-0.042764422,-0.046304662,0.026112576,-0.017448889,-0.125858419,-0.090816824,0.035782085,-0.035626664,-0.106827582,-0.1568982,-0.135242396,-0.180959634,-0.003923016,-0.056347623,-0.110233898,-0.141265583,-0.049068149,-0.164600509,-0.056424546,-0.007582505,-0.250685627
2,3.4,-0.123949802,-0.102317413,0.029054672,0.004101189,-0.030638531,-0.079249038,-0.042360789,-0.150050577,-0.021636281,-0.019822716,0.002981581,-0.029478315,0.144319749,-0.06084674,-0.069234076,-0.055681844,-0.033545038,0.018576216,0.004118376,-0.323259441,-0.099153055,0.038347183,-0.035746001,-0.103172995,-0.172036277,-0.121849071,-0.178928444,0.007827642,-0.069076707,-0.200119202,-0.13553687,-0.070276591,-0.208597963,-0.049278202,-0.007449696,-0.256090544
2,3.5,-0.106547833,-0.12838895,0.034955423,0.004744362,-0.024533877,-0.077116295,-0.047665201,-0.122197339,-0.020884055,-0.034621913,0.00434723,-0.047769024,0.118520895,-0.074755376,-0.069205582,-0.053395016,-0.029350679,0.014311449,-0.003268401,-0.346178791,-0.117713753,0.026332404,-0.052410244,-0.10885232,-0.170334661,-0.120722781,-0.182975128,0.026818391,-0.091549084,-0.204108195,-0.147824422,-0.10009965,-0.128935522,-0.033670852,-0.001672836,-0.251594648
2,3.6,-0.083432686,-0.125156976,0.036517715,-0.004167943,-0.037363054,-0.05366418,-0.050169416,-0.125989946,-0.05979068,-0.030789373,-0.002924507,-0.06147199,0.088530378,-0.098964779,-0.063419437,-0.038867197,-0.009400572,-0.040405806,0.015630793,-0.345770058,-0.127174287,0.01881019,-0.049422576,-0.119308296,-0.159967684,-0.12160437,-0.16659569,0.044089604,-0.096629707,-0.212697297,-0.130621275,-0.116064547,-0.100762331,-0.039660733,0.020443437,-0.250931364
2,3.7,-0.079396067,-0.129424629,0.028103798,-0.014679118,-0.02878343,-0.040028064,-0.03403307,-0.125718468,-0.073355216,-0.033752098,-0.002961255,-0.073355176,0.062044866,-0.095560155,-0.08363248,-0.008059967,0.021909277,-0.050903413,-0.00298051,-0.328518698,-0.113831794,0.001945238,-0.039898908,-0.122066241,-0.156222102,-0.12046245,-0.150540396,0.049927382,-0.128156313,-0.193765281,-0.129237435,-0.11448236,-0.102699676,-0.035521113,0.018084749,-0.253049808
2,3.8,-0.063093508,-0.13451359,-0.00360252,-0.039404819,-0.036668626,0.006766918,-0.067628999,-0.1296063,-0.079775575,-0.031483678,-0.021219694,-0.095265722,0.051760916,-0.112302726,-0.105661033,0.05556983,0.0150047,-0.065893716,-0.012494064,-0.395977291,-0.127870002,-0.008288233,-0.008505049,-0.130166134,-0.145257945,-0.124081898,-0.143069648,0.034433675,-0.128659725,-0.253688637,-0.126600202,-0.123415761,-0.113970374,-0.043814645,0.002987178,-0.243298432
2,3.9,-0.063905844,-0.126265479,-0.015806274,-0.063740461,-0.054342483,0.024640971,-0.070239725,-0.125652257,-0.049519716,-0.059156099,-0.040821468,-0.091594106,0.049325742,-0.148281406,-0.140267299,0.091167976,0.029266916,-0.071909516,-0.02956146,-0.351395004,-0.131356241,0.003876437,-0.009143278,-0.132379868,-0.146967368,-0.147066513,-0.129250488,0.025586752,-0.105442371,-0.246906596,-0.113061856,-0.105827995,-0.097165413,-0.050207368,-0.018337685,-0.238625453
2,4,-0.064694602,-0.127377541,-0.031144959,-0.057152632,-0.066451037,0.035004306,-0.091711856,-0.141564013,-0.048105099,-0.064049406,-0.058354559,-0.118927131,0.091517755,-0.158975342,-0.149878482,0.120114031,0.033075928,-0.069330967,-0.025086746,-0.303349296,-0.122803142,-0.01782708,0.000879908,-0.120045026,-0.151401006,-0.150961911,-0.128133945,0.000382839,-0.080999516,-0.261889089,-0.101187661,-0.117498626,-0.173848103,-0.068307271,-0.026846802,-0.251068236
2,4.1,-0.096171426,-0.146699365,-0.046122637,-0.064901618,-0.060227856,0.02032505,-0.096626965,-0.144566331,-0.025830767,-0.072981789,-0.043014446,-0.14274412,0.108840827,-0.174989152,-0.151622844,0.14338294,0.005067916,-0.049068828,-0.051657698,-0.251949242,-0.120380513,-0.01593694,-0.003924268,-0.107354636,-0.156097714,-0.198728273,-0.121849514,-0.014772363,-0.0661568,-0.220451493,-0.099573647,-0.122156717,-0.215478804,-0.049935447,-0.052955532,-0.245130505
2,4.2,-0.110982137,-0.156774558,-0.05286922,-0.056755993,-0.049149613,0.025147517,-0.116311529,-0.097251217,-0.03797933,-0.078463198,-0.03049178,-0.150719599,0.129064216,-0.195569652,-0.154790487,0.14908614,0.016337346,-0.061547449,-0.042933599,-0.096700307,-0.142971224,-0.020264107,0.00137848,-0.099393664,-0.157015242,-0.187984926,-0.125455467,-0.024849112,-0.0400583,-0.115096156,-0.087872299,-0.162048584,-0.250663965,-0.060406393,-0.059923174,-0.239977152
2,4.3,-0.120435925,-0.134838759,-0.046260726,-0.036457591,-0.0401772,0.008484793,-0.107232028,-0.07568721,-0.048550386,-0.079980945,-0.010051377,-0.149961561,0.127432289,-0.222944533,-0.159599355,0.120500755,0.041607788,-0.051283691,-0.043647644,-0.0121795,-0.14797996,-0.026574558,-0.018117336,-0.083481003,-0.143813707,-0.194914294,-0.122295241,-0.029339289,-0.043936833,-0.067351594,-0.070833662,-0.173791221,-0.22219364,-0.065553755,-0.045113456,-0.243813206
2,4.4,-0.112674,-0.141989426,-0.044211204,-0.027724726,-0.02210709,0.002804097,-0.091259619,-0.074118409,-0.072327563,-0.056944473,0.005152347,-0.174130359,0.13241133,-0.246464365,-0.103021116,0.093902548,0.029276103,-0.055147128,-0.048453345,-0.022157751,-0.140065427,-0.065103817,-0.020384918,-0.076376064,-0.120943938,-0.194412514,-0.109188297,-0.038962038,-0.05854583,-0.0889063,-0.064012076,-0.192596421,-0.258210804,-0.095072373,-0.032996269,-0.235993199
2,4.5,-0.11855832,-0.130138461,-0.042463936,-0.030949004,-0.008879672,-0.004789705,-0.101983003,-0.077585475,-0.069789947,-0.048229049,-0.001392501,-0.163566566,0.091326046,-0.220597124,-0.094390715,0.066619289,0.014266326,-0.054867157,-0.070167822,-0.026855565,-0.148568585,-0.063693232,-0.019448358,-0.084502199,-0.128095352,-0.200463262,-0.083196906,-0.042901575,-0.062820945,-0.07016242,-0.067146794,-0.174944631,-0.24732156,-0.093525888,-0.01886454,-0.218229206
2,4.6,-0.11020579,-0.137941864,-0.054894489,-0.020331908,-0.019002992,0.004582978,-0.095909633,-0.071604317,-0.079091635,-0.034178184,-0.019770351,-0.151015326,0.050795786,-0.207499223,-0.121447341,0.03284958,0.015673653,-0.062785491,-0.060999924,-0.035534399,-0.149177762,-0.076769656,-0.008883237,-0.086877858,-0.132289099,-0.205564893,-0.083653116,-0.023834179,-0.070451032,-0.070746158,-0.085709625,-0.185262944,-0.195528349,-0.112539956,-0.033100661,-0.203748423
2,4.7,-0.082179163,-0.117011494,-0.038883615,-0.041932294,-0.03515677,-0.012689624,-0.102032011,-0.086042443,-0.074760361,-0.017595967,-0.025407008,-0.152164998,-0.006956578,-0.210833505,-0.123855064,-0.006404135,-0.001501205,-0.06106305,-0.07555818,-0.176421383,-0.135218747,-0.071818655,-0.028795247,-0.074912958,-0.112973906,-0.22662005,-0.067962388,-0.034221274,-0.081513699,-0.188549035,-0.076278017,-0.166291883,-0.199630321,-0.10254555,-0.043931787,-0.201879316
2,4.8,-0.061583863,-0.10147447,-0.023149631,-0.053484629,-0.052071322,-0.01718246,-0.11724705,-0.103807707,-0.059849351,-0.009734464,-0.035348136,-0.149948135,-0.025431343,-0.172753306,-0.13494784,-0.006508112,-0.028396882,-0.075464585,-0.076508512,-0.153421472,-0.105255012,-0.064227021,-0.028542317,-0.086780437,-0.109637549,-0.237719502,-0.055281626,-0.036203045,-0.082495534,-0.174955315,-0.066631898,-0.137008252,-0.196142291,-0.091055371,-0.058939772,-0.18182951
2,4.9,-0.025176374,-0.087149849,-0.028987862,-0.068167692,-0.071525137,-0.031525707,-0.130554301,-0.089324003,-0.034019131,0.012572113,-0.065535184,-0.158723568,-0.055158558,-0.137541522,-0.132164975,-0.024565213,-0.036039458,-0.056237213,-0.090249925,-0.144827145,-0.064243978,-0.054692457,-0.020117008,-0.0969605,-0.134072303,-0.224927649,-0.042197087,-0.052900454,-0.075227205,-0.154429206,-0.062271735,-0.135763467,-0.142188739,-0.054127399,-0.05312892,-0.155312912
2,5,-0.03259954,-0.061446236,-0.037459442,-0.038036109,-0.066264583,-0.049981279,-0.104438529,-0.07446273,-0.02925743,-0.01022628,-0.074278774,-0.119829486,-0.039245053,-0.11642824,-0.103061748,-0.043146664,-0.047603866,-0.0622488,-0.068515214,-0.097396957,-0.02200864,-0.049691239,-0.02097855,-0.087284691,-0.121206851,-0.191983738,-0.051962892,-0.052335613,-0.065365506,-0.110209802,-0.013766557,-0.12625171,-0.090203358,-0.047824049,-0.064811968,-0.124609152
2,5.1,-0.006275061,0.016572481,-0.041455913,-0.029708168,-0.030679822,-0.045049473,-0.052727663,-0.029213195,-0.007458268,-0.017524284,-0.048953702,-0.04923767,-0.041329585,-0.05265374,-0.043159983,-0.035218309,-0.044899711,-0.034529203,-0.032405359,-0.009208012,0.023926105,-0.016269694,-0.014136157,-0.046431212,-0.06728158,-0.087037547,-0.022822187,-0.046733997,-0.030472172,-0.019624634,0.042225714,-0.047251661,-0.040154622,-0.005602067,-0.036895871,-0.040249859
2,5.2,0.026609677,0.077317245,-0.01525096,0.007057381,0.007496318,-0.011608234,0.028126394,0.024196416,0.034950518,-0.015974329,-0.017613224,0.068565259,0.015683486,0.080745346,0.035455683,-0.018882941,-0.025111606,0.028551522,0.013110756,0.105876587,0.080078356,0.026760627,0.004458658,0.001292454,0.012198453,0.060995311,0.00543809,-0.01711532,0.02584067,0.107984884,0.055937839,0.080678096,0.078355125,0.025836741,0.012009313,0.081704503
2,5.3,0.080619098,0.111575246,0.046243578,0.046952643,0.056529585,0.019126989,0.138557176,0.115924888,0.067662356,0.012912247,0.037181865,0.173025413,0.012320678,0.230371101,0.160320138,0.007911577,0.009829226,0.064056052,0.086063287,0.201886104,0.139167139,0.077856831,0.034496995,0.096856134,0.123426022,0.276786978,0.074694604,0.040710353,0.095939002,0.228496865,0.076925619,0.179535999,0.213985274,0.105777345,0.054218096,0.231876789
2,5.4,0.117756447,0.261888789,0.049763351,0.118051123,0.13399051,0.082704905,0.222415556,0.233273867,0.090546655,0.051334096,0.129478841,0.336957293,0.029285854,0.414196423,0.262216965,0.039511321,0.053070646,0.09194394,0.161480541,0.325210832,0.179099846,0.134946148,0.053606333,0.208413945,0.278536644,0.525829922,0.163193013,0.117209972,0.187095424,0.367507122,0.09499509,0.309028304,0.362411455,0.209191589,0.105275631,0.379459482
2,5.5,0.20714827,0.281977128,0.127580052,0.160387548,0.166417658,0.126747131,0.336523619,0.349654764,0.134698231,0.128895084,0.198329493,0.407844549,-0.002841795,0.586048569,0.329504902,0.106272027,0.108789962,0.168063056,0.081822127,0.397448492,0.25611185,0.211715575,0.093508507,0.312336204,0.456607648,0.770838012,0.287698672,0.070625544,0.284612497,0.454994251,0.109434752,0.450222549,0.48012591,0.319917289,0.17346315,0.527040604
2,5.6,0.266462503,0.266965621,0.221635268,0.228395394,0.19847921,0.139461414,0.431598625,0.454419247,0.141537617,0.204142996,0.253337615,0.456966284,0.038541359,0.695780539,0.383514464,0.11754693,0.148341537,0.163448202,0.112189738,0.439283289,0.295046317,0.236931512,0.074986482,0.364644806,0.604605955,0.929557242,0.387622185,0.100682472,0.356969762,0.497284684,0.105839888,0.521969942,0.60177565,0.415419891,0.216738435,0.613470193
2,5.7,0.262381221,0.261198158,0.297323298,0.279533471,0.229955449,0.143118105,0.469010495,0.5415898,0.153875417,0.235384603,0.285349055,0.486943671,0.003745054,0.767025374,0.392084139,0.188506663,0.171326696,0.166177272,0.18167527,0.464102928,0.333219479,0.270827667,0.094413231,0.421703213,0.733651026,1.103305716,0.465347523,0.196587175,0.425481947,0.53862557,0.109605748,0.523967008,0.678549115,0.511502852,0.244942836,0.660258826
2,5.8,0.314900161,0.270518036,0.346599301,0.313845799,0.268463502,0.151646731,0.490821246,0.606919148,0.149086503,0.289326014,0.340639639,0.537584493,0.04176168,0.788475048,0.35752834,0.223994617,0.181156434,0.183425109,0.188848468,0.501659532,0.343190631,0.272315039,0.083655619,0.439373057,0.828098838,1.220602078,0.525006963,0.221085164,0.469197452,0.590656328,0.094387842,0.517148816,0.696647937,0.568150514,0.290364492,0.687260685
2,5.9,0.32514037,0.174873839,0.4338825,0.371499196,0.288868309,0.159427302,0.517334405,0.601053088,0.160040128,0.290104924,0.348132761,0.533380236,0.035245776,0.796834509,0.344562696,0.284483862,0.180606741,0.205437266,0.211168315,0.507179254,0.37237646,0.279235064,0.063221868,0.434877801,0.904300374,1.269402015,0.577262081,0.245752289,0.481813373,0.606121911,0.096946139,0.517533462,0.677419992,0.595566042,0.324373378,0.695875539
2,6,0.285340256,0.162210712,0.450928745,0.376608753,0.326887246,0.221650439,0.489743277,0.624315703,0.170712376,0.270189299,0.369826491,0.53751018,0.03952472,0.756907703,0.316742702,0.337447301,0.189154076,0.207507194,0.349098542,0.487846347,0.357309651,0.259990805,0.042487616,0.420914787,0.938625466,1.262875251,0.608499287,0.363205859,0.524331907,0.622415185,0.064852939,0.471234927,0.713407344,0.610253722,0.333248494,0.69659572
2,6.1,0.297387673,0.168458899,0.457960205,0.362593877,0.353319281,0.266244753,0.434214602,0.585964282,0.199779845,0.274160728,0.365239179,0.538014571,0.017810266,0.709222709,0.294879836,0.402450541,0.177224852,0.270576037,0.364610751,0.490703537,0.40008583,0.250910303,0.058713843,0.452747034,0.966673804,1.258602802,0.630893304,0.423380414,0.528749816,0.645117028,0.051304865,0.413459375,0.717806996,0.663719899,0.351546168,0.680521759
